"id","echelle","indicateur","valeur"
"320","recoquartier","ind_65_ans_et_plus","0.3"
"320","recoquartier","part_dpe_efg","0.39"
"320","recoquartier","part_bat_0_300_m_ev","0.97"
"320","recoquartier","part_bat_300_850_m_ev","0.03"
"320","recoquartier","taux_impermeabilisation","85"
"320","recoquartier","qpv_lib",""
"320","recoquartier","part_qpv","0"
"320","recoquartier","part_abf","0.1"
"320","recoquartier","classification_ville","6"
"320","recoquartier","classification_ville_lib","Métropole"
"320","recoquartier","somme_nlogh_tout_bati","11716"
"320","recoquartier","somme_loccom_tout_bati","1951"
"320","recoquartier","densite_tous_logh_ha","94"
"320","recoquartier","densite_tous_loccom_ha","16"
"320","recoquartier","estim_pop","16608"
"320","recoquartier","nb_loccom_1000_hab","117"
"320","recoquartier","part_logh_1p","0.09"
"320","recoquartier","part_logh_2p","0.17"
"320","recoquartier","part_logh_3p","0.25"
"320","recoquartier","part_logh_4p","0.28"
"320","recoquartier","part_logh_5p_et_plus","0.2"
"320","recoquartier","part_logh_rs","0.05"
"320","recoquartier","id_village_avenir",""
"320","recoquartier","id_pvd",""
"320","recoquartier","id_acv",""
"320","recoquartier","part_mur_beton_agglo","0.48"
"320","recoquartier","part_mur_pierre_meuliere","0.03"
"320","recoquartier","part_mur_briques","0.04"
"320","recoquartier","part_mur_autres_indetermines","0.45"
"320","recoquartier","part_toit_zinc_alu","0.02"
"320","recoquartier","part_toit_zinc_ardoises","0.01"
"320","recoquartier","part_toit_tuiles","0.01"
"320","recoquartier","part_toit_beton","0.36"
"320","recoquartier","part_toit_autres_indetermines","0.61"
"320","recoquartier","fid","320"
"320","recoquartier","clust","8"
"320","recoquartier","clust_bis","7bis"
"320","recoquartier","lib_clust_bis","Les Quartiers centres des grandes villes normandes"
"321","recoquartier","dep","Seine-Maritime"
"321","recoquartier","epci","CU Le Havre Seine Métropole"
"321","recoquartier","insee_com","{76351}"
"321","recoquartier","commune","Le Havre"
"321","recoquartier","nom_iris","Anatole France Danton-Gabriel Péri, Anatole France Danton-Gallieni"
"321","recoquartier","insee_com_rattacht","76351"
"321","recoquartier","nom_com_rattacht","Le Havre"
"321","recoquartier","nb_batiment_reco","4"
"321","recoquartier","somme_nlogh_reco","15"
"321","recoquartier","nb_logt_par_batiment","3.75"
"321","recoquartier","somme_nloccom_reco","1"
"321","recoquartier","part_nloghloue_reco","0.13"
"321","recoquartier","part_nloghpp_reco","0.73"
"321","recoquartier","part_nloghvac2a_reco","0"
"321","recoquartier","part_0_2_etages","0.25"
"321","recoquartier","part_3_5_etages","0.75"
"321","recoquartier","part_6_et_plus_etages","0"
"321","recoquartier","part_copro_reco","1"
"321","recoquartier","part_nloghlls_exo_fiscale_reco","0"
"321","recoquartier","part_nlogh_orga_hlm_reco","0"
"321","recoquartier","surface_ha","1.9"
"321","recoquartier","nb_copro_reco","3"
"321","recoquartier","somme_nlogh_copro_reco","15"
"321","recoquartier","part_syndic_pro_copro_reco","0"
"321","recoquartier","part_syndic_benevole_copro_reco","0"
"321","recoquartier","part_syndic_sans_info_copro_reco","1"
"321","recoquartier","somme_individus","284"
"321","recoquartier","somme_menages","155"
"321","recoquartier","tmm","1.83"
"321","recoquartier","part_men_pauvre","0.1"
"321","recoquartier","part_men_1ind","0.53"
"321","recoquartier","part_men_5ind","0.04"
"321","recoquartier","part_men_fmonoparentale","0.13"
"321","recoquartier","surface_par_individu","38.88"
"321","recoquartier","niveau_vie_individu","24594.4"
"321","recoquartier","ind_0_17_ans","0.17"
"321","recoquartier","ind_18_24_ans","0.1"
"321","recoquartier","ind_25_39_ans","0.18"
"321","recoquartier","ind_40_64_ans","0.3"
"321","recoquartier","ind_65_ans_et_plus","0.25"
"321","recoquartier","part_dpe_efg","0.5"
"321","recoquartier","part_bat_0_300_m_ev","0.25"
"321","recoquartier","part_bat_300_850_m_ev","0.75"
"321","recoquartier","taux_impermeabilisation","92"
"321","recoquartier","qpv_lib",""
"321","recoquartier","part_qpv","0"
"321","recoquartier","part_abf","0.74"
"321","recoquartier","classification_ville","6"
"321","recoquartier","classification_ville_lib","Métropole"
"321","recoquartier","somme_nlogh_tout_bati","164"
"321","recoquartier","somme_loccom_tout_bati","9"
"321","recoquartier","densite_tous_logh_ha","88"
"321","recoquartier","densite_tous_loccom_ha","5"
"321","recoquartier","estim_pop","254"
"321","recoquartier","nb_loccom_1000_hab","35"
"321","recoquartier","part_logh_1p","0.06"
"321","recoquartier","part_logh_2p","0.06"
"321","recoquartier","part_logh_3p","0.31"
"321","recoquartier","part_logh_4p","0.5"
"321","recoquartier","part_logh_5p_et_plus","0.06"
"321","recoquartier","part_logh_rs","0"
"321","recoquartier","id_village_avenir",""
"321","recoquartier","id_pvd",""
"321","recoquartier","id_acv",""
"321","recoquartier","part_mur_beton_agglo","0.53"
"321","recoquartier","part_mur_pierre_meuliere","0"
"321","recoquartier","part_mur_briques","0.2"
"321","recoquartier","part_mur_autres_indetermines","0.27"
"321","recoquartier","part_toit_zinc_alu","0"
"321","recoquartier","part_toit_zinc_ardoises","0"
"321","recoquartier","part_toit_tuiles","0"
"321","recoquartier","part_toit_beton","0.73"
"321","recoquartier","part_toit_autres_indetermines","0.27"
"321","recoquartier","fid","321"
"321","recoquartier","clust","3"
"321","recoquartier","clust_bis","3bis"
"321","recoquartier","lib_clust_bis","Les Quartiers polarisés et fonctionnels"
"322","recoquartier","dep","Seine-Maritime"
"322","recoquartier","epci","CU Le Havre Seine Métropole"
"322","recoquartier","insee_com","{76351}"
"322","recoquartier","commune","Le Havre"
"322","recoquartier","nom_iris","Vallée Béreult-Pressensé"
"322","recoquartier","insee_com_rattacht","76351"
"322","recoquartier","nom_com_rattacht","Le Havre"
"322","recoquartier","nb_batiment_reco","3"
"322","recoquartier","somme_nlogh_reco","12"
"322","recoquartier","nb_logt_par_batiment","4"
"322","recoquartier","somme_nloccom_reco","0"
"322","recoquartier","part_nloghloue_reco","0.42"
"322","recoquartier","part_nloghpp_reco","0.17"
"322","recoquartier","part_nloghvac2a_reco","0.08"
"322","recoquartier","part_0_2_etages","1"
"322","recoquartier","part_3_5_etages","0"
"322","recoquartier","part_6_et_plus_etages","0"
"322","recoquartier","part_copro_reco","0.14"
"322","recoquartier","part_nloghlls_exo_fiscale_reco","0"
"322","recoquartier","part_nlogh_orga_hlm_reco","0"
"322","recoquartier","surface_ha","1.1"
"322","recoquartier","nb_copro_reco","0"
"322","recoquartier","somme_nlogh_copro_reco","0"
"322","recoquartier","part_syndic_pro_copro_reco","0"
"322","recoquartier","part_syndic_benevole_copro_reco","0"
"322","recoquartier","part_syndic_sans_info_copro_reco","0"
"322","recoquartier","somme_individus","71"
"322","recoquartier","somme_menages","29"
"322","recoquartier","tmm","2.46"
"322","recoquartier","part_men_pauvre","0.27"
"322","recoquartier","part_men_1ind","0.31"
"322","recoquartier","part_men_5ind","0.12"
"322","recoquartier","part_men_fmonoparentale","0.2"
"322","recoquartier","surface_par_individu","28.42"
"322","recoquartier","niveau_vie_individu","17081.46"
"322","recoquartier","ind_0_17_ans","0.27"
"322","recoquartier","ind_18_24_ans","0.06"
"322","recoquartier","ind_25_39_ans","0.16"
"322","recoquartier","ind_40_64_ans","0.33"
"322","recoquartier","ind_65_ans_et_plus","0.17"
"322","recoquartier","part_dpe_efg",""
"322","recoquartier","part_bat_0_300_m_ev","0"
"322","recoquartier","part_bat_300_850_m_ev","1"
"322","recoquartier","taux_impermeabilisation","95"
"322","recoquartier","qpv_lib","Centre Ancien - Quartiers Sud"
"322","recoquartier","part_qpv","0.03"
"322","recoquartier","part_abf","0"
"322","recoquartier","classification_ville","6"
"322","recoquartier","classification_ville_lib","Métropole"
"322","recoquartier","somme_nlogh_tout_bati","51"
"322","recoquartier","somme_loccom_tout_bati","1"
"322","recoquartier","densite_tous_logh_ha","46"
"322","recoquartier","densite_tous_loccom_ha","1"
"322","recoquartier","estim_pop","85"
"322","recoquartier","nb_loccom_1000_hab","12"
"322","recoquartier","part_logh_1p","0.27"
"322","recoquartier","part_logh_2p","0.27"
"322","recoquartier","part_logh_3p","0.33"
"322","recoquartier","part_logh_4p","0.07"
"322","recoquartier","part_logh_5p_et_plus","0.07"
"322","recoquartier","part_logh_rs","0"
"322","recoquartier","id_village_avenir",""
"322","recoquartier","id_pvd",""
"322","recoquartier","id_acv",""
"322","recoquartier","part_mur_beton_agglo","0.83"
"322","recoquartier","part_mur_pierre_meuliere","0"
"322","recoquartier","part_mur_briques","0"
"322","recoquartier","part_mur_autres_indetermines","0.17"
"322","recoquartier","part_toit_zinc_alu","0"
"322","recoquartier","part_toit_zinc_ardoises","0"
"322","recoquartier","part_toit_tuiles","0"
"322","recoquartier","part_toit_beton","0.42"
"322","recoquartier","part_toit_autres_indetermines","0.58"
"322","recoquartier","fid","322"
"322","recoquartier","clust","2"
"322","recoquartier","clust_bis","2bis"
"322","recoquartier","lib_clust_bis","Les Quartiers vulnérables"
"323","recoquartier","dep","Seine-Maritime"
"323","recoquartier","epci","CU Le Havre Seine Métropole"
"323","recoquartier","insee_com","{76351}"
"323","recoquartier","commune","Le Havre"
"323","recoquartier","nom_iris","Anatole France Danton-Douanes, Anatole France Danton-Gabriel Péri"
"323","recoquartier","insee_com_rattacht","76351"
"323","recoquartier","nom_com_rattacht","Le Havre"
"323","recoquartier","nb_batiment_reco","6"
"323","recoquartier","somme_nlogh_reco","25"
"323","recoquartier","nb_logt_par_batiment","4.17"
"323","recoquartier","somme_nloccom_reco","8"
"323","recoquartier","part_nloghloue_reco","0.72"
"323","recoquartier","part_nloghpp_reco","0.08"
"323","recoquartier","part_nloghvac2a_reco","0.12"
"323","recoquartier","part_0_2_etages","0.67"
"323","recoquartier","part_3_5_etages","0.33"
"323","recoquartier","part_6_et_plus_etages","0"
"323","recoquartier","part_copro_reco","0.12"
"323","recoquartier","part_nloghlls_exo_fiscale_reco","0"
"323","recoquartier","part_nlogh_orga_hlm_reco","0"
"323","recoquartier","surface_ha","1.3"
"323","recoquartier","nb_copro_reco","1"
"323","recoquartier","somme_nlogh_copro_reco","1"
"323","recoquartier","part_syndic_pro_copro_reco","1"
"323","recoquartier","part_syndic_benevole_copro_reco","0"
"323","recoquartier","part_syndic_sans_info_copro_reco","0"
"323","recoquartier","somme_individus","542"
"323","recoquartier","somme_menages","329"
"323","recoquartier","tmm","1.65"
"323","recoquartier","part_men_pauvre","0.16"
"323","recoquartier","part_men_1ind","0.6"
"323","recoquartier","part_men_5ind","0.02"
"323","recoquartier","part_men_fmonoparentale","0.11"
"323","recoquartier","surface_par_individu","36.33"
"323","recoquartier","niveau_vie_individu","21769.33"
"323","recoquartier","ind_0_17_ans","0.16"
"323","recoquartier","ind_18_24_ans","0.1"
"323","recoquartier","ind_25_39_ans","0.3"
"323","recoquartier","ind_40_64_ans","0.3"
"323","recoquartier","ind_65_ans_et_plus","0.15"
"323","recoquartier","part_dpe_efg",""
"323","recoquartier","part_bat_0_300_m_ev","1"
"323","recoquartier","part_bat_300_850_m_ev","0"
"323","recoquartier","taux_impermeabilisation","99"
"323","recoquartier","qpv_lib",""
"323","recoquartier","part_qpv","0"
"323","recoquartier","part_abf","0"
"323","recoquartier","classification_ville","6"
"323","recoquartier","classification_ville_lib","Métropole"
"323","recoquartier","somme_nlogh_tout_bati","208"
"323","recoquartier","somme_loccom_tout_bati","14"
"323","recoquartier","densite_tous_logh_ha","155"
"323","recoquartier","densite_tous_loccom_ha","10"
"323","recoquartier","estim_pop","265"
"323","recoquartier","nb_loccom_1000_hab","53"
"323","recoquartier","part_logh_1p","0"
"323","recoquartier","part_logh_2p","0.68"
"323","recoquartier","part_logh_3p","0.24"
"323","recoquartier","part_logh_4p","0"
"323","recoquartier","part_logh_5p_et_plus","0.08"
"323","recoquartier","part_logh_rs","0"
"323","recoquartier","id_village_avenir",""
"323","recoquartier","id_pvd",""
"323","recoquartier","id_acv",""
"323","recoquartier","part_mur_beton_agglo","0.25"
"323","recoquartier","part_mur_pierre_meuliere","0"
"323","recoquartier","part_mur_briques","0.13"
"323","recoquartier","part_mur_autres_indetermines","0.63"
"323","recoquartier","part_toit_zinc_alu","0.25"
"323","recoquartier","part_toit_zinc_ardoises","0"
"323","recoquartier","part_toit_tuiles","0"
"323","recoquartier","part_toit_beton","0.13"
"323","recoquartier","part_toit_autres_indetermines","0.63"
"323","recoquartier","fid","323"
"323","recoquartier","clust","5"
"323","recoquartier","clust_bis","5bis"
"323","recoquartier","lib_clust_bis","Les Quartiers en couture des centralités"
"324","recoquartier","dep","Seine-Maritime"
"324","recoquartier","epci","CU Le Havre Seine Métropole"
"324","recoquartier","insee_com","{76351}"
"324","recoquartier","commune","Le Havre"
"324","recoquartier","nom_iris","Anatole France Danton-Douanes, Anatole France Danton-Gabriel Péri, Anatole France Danton-Sainte-Anne, Centre Ville-Bourse"
"324","recoquartier","insee_com_rattacht","76351"
"324","recoquartier","nom_com_rattacht","Le Havre"
"324","recoquartier","nb_batiment_reco","7"
"324","recoquartier","somme_nlogh_reco","29"
"324","recoquartier","nb_logt_par_batiment","4.14"
"324","recoquartier","somme_nloccom_reco","5"
"324","recoquartier","part_nloghloue_reco","0.66"
"324","recoquartier","part_nloghpp_reco","0.1"
"324","recoquartier","part_nloghvac2a_reco","0.07"
"324","recoquartier","part_0_2_etages","0.29"
"324","recoquartier","part_3_5_etages","0.71"
"324","recoquartier","part_6_et_plus_etages","0"
"324","recoquartier","part_copro_reco","0.78"
"324","recoquartier","part_nloghlls_exo_fiscale_reco","0"
"324","recoquartier","part_nlogh_orga_hlm_reco","0"
"324","recoquartier","surface_ha","3.1"
"324","recoquartier","nb_copro_reco","2"
"324","recoquartier","somme_nlogh_copro_reco","7"
"324","recoquartier","part_syndic_pro_copro_reco","0"
"324","recoquartier","part_syndic_benevole_copro_reco","0"
"324","recoquartier","part_syndic_sans_info_copro_reco","1"
"324","recoquartier","somme_individus","486"
"324","recoquartier","somme_menages","290"
"324","recoquartier","tmm","1.68"
"324","recoquartier","part_men_pauvre","0.16"
"324","recoquartier","part_men_1ind","0.59"
"324","recoquartier","part_men_5ind","0.02"
"324","recoquartier","part_men_fmonoparentale","0.1"
"324","recoquartier","surface_par_individu","36.23"
"324","recoquartier","niveau_vie_individu","21941.29"
"324","recoquartier","ind_0_17_ans","0.16"
"324","recoquartier","ind_18_24_ans","0.1"
"324","recoquartier","ind_25_39_ans","0.31"
"324","recoquartier","ind_40_64_ans","0.29"
"324","recoquartier","ind_65_ans_et_plus","0.13"
"324","recoquartier","part_dpe_efg",""
"324","recoquartier","part_bat_0_300_m_ev","1"
"324","recoquartier","part_bat_300_850_m_ev","0"
"324","recoquartier","taux_impermeabilisation","100"
"324","recoquartier","qpv_lib",""
"324","recoquartier","part_qpv","0"
"324","recoquartier","part_abf","0"
"324","recoquartier","classification_ville","6"
"324","recoquartier","classification_ville_lib","Métropole"
"324","recoquartier","somme_nlogh_tout_bati","489"
"324","recoquartier","somme_loccom_tout_bati","49"
"324","recoquartier","densite_tous_logh_ha","157"
"324","recoquartier","densite_tous_loccom_ha","16"
"324","recoquartier","estim_pop","590"
"324","recoquartier","nb_loccom_1000_hab","83"
"324","recoquartier","part_logh_1p","0.16"
"324","recoquartier","part_logh_2p","0.23"
"324","recoquartier","part_logh_3p","0.29"
"324","recoquartier","part_logh_4p","0.06"
"324","recoquartier","part_logh_5p_et_plus","0.26"
"324","recoquartier","part_logh_rs","0"
"324","recoquartier","id_village_avenir",""
"324","recoquartier","id_pvd",""
"324","recoquartier","id_acv",""
"324","recoquartier","part_mur_beton_agglo","0.13"
"324","recoquartier","part_mur_pierre_meuliere","0"
"324","recoquartier","part_mur_briques","0.1"
"324","recoquartier","part_mur_autres_indetermines","0.77"
"324","recoquartier","part_toit_zinc_alu","0.13"
"324","recoquartier","part_toit_zinc_ardoises","0"
"324","recoquartier","part_toit_tuiles","0"
"324","recoquartier","part_toit_beton","0.1"
"324","recoquartier","part_toit_autres_indetermines","0.77"
"324","recoquartier","fid","324"
"324","recoquartier","clust","5"
"324","recoquartier","clust_bis","5bis"
"324","recoquartier","lib_clust_bis","Les Quartiers en couture des centralités"
"325","recoquartier","dep","Seine-Maritime"
"325","recoquartier","epci","CU Le Havre Seine Métropole"
"325","recoquartier","insee_com","{76351}"
"325","recoquartier","commune","Le Havre"
"325","recoquartier","nom_iris","Anatole France Danton-Gallieni, Côté Ouest Ormeaux-Hôpital"
"325","recoquartier","insee_com_rattacht","76351"
"325","recoquartier","nom_com_rattacht","Le Havre"
"325","recoquartier","nb_batiment_reco","3"
"325","recoquartier","somme_nlogh_reco","28"
"325","recoquartier","nb_logt_par_batiment","9.33"
"325","recoquartier","somme_nloccom_reco","4"
"325","recoquartier","part_nloghloue_reco","0.32"
"325","recoquartier","part_nloghpp_reco","0.54"
"325","recoquartier","part_nloghvac2a_reco","0.07"
"325","recoquartier","part_0_2_etages","0.33"
"325","recoquartier","part_3_5_etages","0.67"
"325","recoquartier","part_6_et_plus_etages","0"
"325","recoquartier","part_copro_reco","1"
"325","recoquartier","part_nloghlls_exo_fiscale_reco","0"
"325","recoquartier","part_nlogh_orga_hlm_reco","0"
"325","recoquartier","surface_ha","0.4"
"325","recoquartier","nb_copro_reco","2"
"325","recoquartier","somme_nlogh_copro_reco","7"
"325","recoquartier","part_syndic_pro_copro_reco","1"
"325","recoquartier","part_syndic_benevole_copro_reco","0"
"325","recoquartier","part_syndic_sans_info_copro_reco","0"
"325","recoquartier","somme_individus","56"
"325","recoquartier","somme_menages","34"
"325","recoquartier","tmm","1.64"
"325","recoquartier","part_men_pauvre","0.14"
"325","recoquartier","part_men_1ind","0.58"
"325","recoquartier","part_men_5ind","0.01"
"325","recoquartier","part_men_fmonoparentale","0.12"
"325","recoquartier","surface_par_individu","38.68"
"325","recoquartier","niveau_vie_individu","23280.05"
"325","recoquartier","ind_0_17_ans","0.14"
"325","recoquartier","ind_18_24_ans","0.09"
"325","recoquartier","ind_25_39_ans","0.25"
"325","recoquartier","ind_40_64_ans","0.29"
"325","recoquartier","ind_65_ans_et_plus","0.23"
"325","recoquartier","part_dpe_efg","0"
"325","recoquartier","part_bat_0_300_m_ev","1"
"325","recoquartier","part_bat_300_850_m_ev","0"
"325","recoquartier","taux_impermeabilisation","97"
"325","recoquartier","qpv_lib",""
"325","recoquartier","part_qpv","0"
"325","recoquartier","part_abf","0.51"
"325","recoquartier","classification_ville","6"
"325","recoquartier","classification_ville_lib","Métropole"
"325","recoquartier","somme_nlogh_tout_bati","50"
"325","recoquartier","somme_loccom_tout_bati","10"
"325","recoquartier","densite_tous_logh_ha","113"
"325","recoquartier","densite_tous_loccom_ha","23"
"325","recoquartier","estim_pop","59"
"325","recoquartier","nb_loccom_1000_hab","169"
"325","recoquartier","part_logh_1p","0.11"
"325","recoquartier","part_logh_2p","0.18"
"325","recoquartier","part_logh_3p","0.18"
"325","recoquartier","part_logh_4p","0.46"
"325","recoquartier","part_logh_5p_et_plus","0.07"
"325","recoquartier","part_logh_rs","0.07"
"325","recoquartier","id_village_avenir",""
"325","recoquartier","id_pvd",""
"325","recoquartier","id_acv",""
"325","recoquartier","part_mur_beton_agglo","1"
"325","recoquartier","part_mur_pierre_meuliere","0"
"325","recoquartier","part_mur_briques","0"
"325","recoquartier","part_mur_autres_indetermines","0"
"325","recoquartier","part_toit_zinc_alu","0"
"325","recoquartier","part_toit_zinc_ardoises","0"
"325","recoquartier","part_toit_tuiles","1"
"325","recoquartier","part_toit_beton","0"
"325","recoquartier","part_toit_autres_indetermines","0"
"325","recoquartier","fid","325"
"325","recoquartier","clust","5"
"325","recoquartier","clust_bis","5bis"
"325","recoquartier","lib_clust_bis","Les Quartiers en couture des centralités"
"326","recoquartier","dep","Seine-Maritime"
"326","recoquartier","epci","CU Le Havre Seine Métropole"
"326","recoquartier","insee_com","{76351}"
"326","recoquartier","commune","Le Havre"
"326","recoquartier","nom_iris","Anatole France Danton-Douanes, Anatole France Danton-Franklin, Anatole France Danton-Sainte-Anne, Sainte-Marie Saint-Léon-Université"
"326","recoquartier","insee_com_rattacht","76351"
"326","recoquartier","nom_com_rattacht","Le Havre"
"326","recoquartier","nb_batiment_reco","10"
"326","recoquartier","somme_nlogh_reco","83"
"326","recoquartier","nb_logt_par_batiment","8.3"
"326","recoquartier","somme_nloccom_reco","6"
"326","recoquartier","part_nloghloue_reco","0.61"
"326","recoquartier","part_nloghpp_reco","0.16"
"326","recoquartier","part_nloghvac2a_reco","0.07"
"326","recoquartier","part_0_2_etages","0.3"
"326","recoquartier","part_3_5_etages","0.7"
"326","recoquartier","part_6_et_plus_etages","0"
"326","recoquartier","part_copro_reco","0.24"
"326","recoquartier","part_nloghlls_exo_fiscale_reco","0"
"326","recoquartier","part_nlogh_orga_hlm_reco","0"
"326","recoquartier","surface_ha","7.9"
"326","recoquartier","nb_copro_reco","8"
"326","recoquartier","somme_nlogh_copro_reco","67"
"326","recoquartier","part_syndic_pro_copro_reco","0.69"
"326","recoquartier","part_syndic_benevole_copro_reco","0"
"326","recoquartier","part_syndic_sans_info_copro_reco","0.31"
"326","recoquartier","somme_individus","961"
"326","recoquartier","somme_menages","563"
"326","recoquartier","tmm","1.71"
"326","recoquartier","part_men_pauvre","0.24"
"326","recoquartier","part_men_1ind","0.58"
"326","recoquartier","part_men_5ind","0.03"
"326","recoquartier","part_men_fmonoparentale","0.13"
"326","recoquartier","surface_par_individu","33.68"
"326","recoquartier","niveau_vie_individu","19431.16"
"326","recoquartier","ind_0_17_ans","0.2"
"326","recoquartier","ind_18_24_ans","0.09"
"326","recoquartier","ind_25_39_ans","0.26"
"326","recoquartier","ind_40_64_ans","0.31"
"326","recoquartier","ind_65_ans_et_plus","0.14"
"326","recoquartier","part_dpe_efg","0.25"
"326","recoquartier","part_bat_0_300_m_ev","1"
"326","recoquartier","part_bat_300_850_m_ev","0"
"326","recoquartier","taux_impermeabilisation","86"
"326","recoquartier","qpv_lib","Centre Ancien - Quartiers Sud"
"326","recoquartier","part_qpv","0.18"
"326","recoquartier","part_abf","0"
"326","recoquartier","classification_ville","6"
"326","recoquartier","classification_ville_lib","Métropole"
"326","recoquartier","somme_nlogh_tout_bati","905"
"326","recoquartier","somme_loccom_tout_bati","64"
"326","recoquartier","densite_tous_logh_ha","115"
"326","recoquartier","densite_tous_loccom_ha","8"
"326","recoquartier","estim_pop","1184"
"326","recoquartier","nb_loccom_1000_hab","54"
"326","recoquartier","part_logh_1p","0.04"
"326","recoquartier","part_logh_2p","0.08"
"326","recoquartier","part_logh_3p","0.16"
"326","recoquartier","part_logh_4p","0.66"
"326","recoquartier","part_logh_5p_et_plus","0.06"
"326","recoquartier","part_logh_rs","0.01"
"326","recoquartier","id_village_avenir",""
"326","recoquartier","id_pvd",""
"326","recoquartier","id_acv",""
"326","recoquartier","part_mur_beton_agglo","0.61"
"326","recoquartier","part_mur_pierre_meuliere","0"
"326","recoquartier","part_mur_briques","0.08"
"326","recoquartier","part_mur_autres_indetermines","0.32"
"326","recoquartier","part_toit_zinc_alu","0"
"326","recoquartier","part_toit_zinc_ardoises","0.05"
"326","recoquartier","part_toit_tuiles","0.03"
"326","recoquartier","part_toit_beton","0.56"
"326","recoquartier","part_toit_autres_indetermines","0.37"
"326","recoquartier","fid","326"
"326","recoquartier","clust","3"
"326","recoquartier","clust_bis","3bis"
"326","recoquartier","lib_clust_bis","Les Quartiers polarisés et fonctionnels"
"327","recoquartier","dep","Seine-Maritime"
"327","recoquartier","epci","CU Le Havre Seine Métropole"
"327","recoquartier","insee_com","{76351}"
"327","recoquartier","commune","Le Havre"
"327","recoquartier","nom_iris","Vallée Béreult-Pressensé, Vallée Béreult-Tréfileries-Champs Barets, Vallée Béreult Sud"
"327","recoquartier","insee_com_rattacht","76351"
"327","recoquartier","nom_com_rattacht","Le Havre"
"327","recoquartier","nb_batiment_reco","23"
"327","recoquartier","somme_nlogh_reco","489"
"327","recoquartier","nb_logt_par_batiment","21.26"
"327","recoquartier","somme_nloccom_reco","6"
"327","recoquartier","part_nloghloue_reco","0.94"
"327","recoquartier","part_nloghpp_reco","0"
"327","recoquartier","part_nloghvac2a_reco","0.01"
"327","recoquartier","part_0_2_etages","0"
"327","recoquartier","part_3_5_etages","0.96"
"327","recoquartier","part_6_et_plus_etages","0.04"
"327","recoquartier","part_copro_reco","0"
"327","recoquartier","part_nloghlls_exo_fiscale_reco","0.84"
"327","recoquartier","part_nlogh_orga_hlm_reco","1"
"327","recoquartier","surface_ha","11.2"
"327","recoquartier","nb_copro_reco","0"
"327","recoquartier","somme_nlogh_copro_reco","0"
"327","recoquartier","part_syndic_pro_copro_reco","0"
"327","recoquartier","part_syndic_benevole_copro_reco","0"
"327","recoquartier","part_syndic_sans_info_copro_reco","0"
"327","recoquartier","somme_individus","798"
"327","recoquartier","somme_menages","418"
"327","recoquartier","tmm","1.91"
"327","recoquartier","part_men_pauvre","0.3"
"327","recoquartier","part_men_1ind","0.47"
"327","recoquartier","part_men_5ind","0.03"
"327","recoquartier","part_men_fmonoparentale","0.19"
"327","recoquartier","surface_par_individu","33.82"
"327","recoquartier","niveau_vie_individu","15957.95"
"327","recoquartier","ind_0_17_ans","0.22"
"327","recoquartier","ind_18_24_ans","0.06"
"327","recoquartier","ind_25_39_ans","0.21"
"327","recoquartier","ind_40_64_ans","0.3"
"327","recoquartier","ind_65_ans_et_plus","0.2"
"327","recoquartier","part_dpe_efg",""
"327","recoquartier","part_bat_0_300_m_ev","0"
"327","recoquartier","part_bat_300_850_m_ev","1"
"327","recoquartier","taux_impermeabilisation","54"
"327","recoquartier","qpv_lib",""
"327","recoquartier","part_qpv","0"
"327","recoquartier","part_abf","0.23"
"327","recoquartier","classification_ville","6"
"327","recoquartier","classification_ville_lib","Métropole"
"327","recoquartier","somme_nlogh_tout_bati","566"
"327","recoquartier","somme_loccom_tout_bati","9"
"327","recoquartier","densite_tous_logh_ha","51"
"327","recoquartier","densite_tous_loccom_ha","1"
"327","recoquartier","estim_pop","1034"
"327","recoquartier","nb_loccom_1000_hab","9"
"327","recoquartier","part_logh_1p","0"
"327","recoquartier","part_logh_2p","0.02"
"327","recoquartier","part_logh_3p","0.32"
"327","recoquartier","part_logh_4p","0.53"
"327","recoquartier","part_logh_5p_et_plus","0.13"
"327","recoquartier","part_logh_rs","0"
"327","recoquartier","id_village_avenir",""
"327","recoquartier","id_pvd",""
"327","recoquartier","id_acv",""
"327","recoquartier","part_mur_beton_agglo","0.92"
"327","recoquartier","part_mur_pierre_meuliere","0.06"
"327","recoquartier","part_mur_briques","0"
"327","recoquartier","part_mur_autres_indetermines","0.03"
"327","recoquartier","part_toit_zinc_alu","0"
"327","recoquartier","part_toit_zinc_ardoises","0"
"327","recoquartier","part_toit_tuiles","0.97"
"327","recoquartier","part_toit_beton","0"
"327","recoquartier","part_toit_autres_indetermines","0.03"
"327","recoquartier","fid","327"
"327","recoquartier","clust","1"
"327","recoquartier","clust_bis","1bis"
"327","recoquartier","lib_clust_bis","Les Quartiers de Logement Social"
"328","recoquartier","dep","Seine-Maritime"
"328","recoquartier","epci","CU Le Havre Seine Métropole"
"328","recoquartier","insee_com","{76351}"
"328","recoquartier","commune","Le Havre"
"328","recoquartier","nom_iris","Graville Gare, Graville Rivoli"
"328","recoquartier","insee_com_rattacht","76351"
"328","recoquartier","nom_com_rattacht","Le Havre"
"328","recoquartier","nb_batiment_reco","8"
"328","recoquartier","somme_nlogh_reco","79"
"328","recoquartier","nb_logt_par_batiment","9.88"
"328","recoquartier","somme_nloccom_reco","0"
"328","recoquartier","part_nloghloue_reco","0.94"
"328","recoquartier","part_nloghpp_reco","0"
"328","recoquartier","part_nloghvac2a_reco","0"
"328","recoquartier","part_0_2_etages","0.5"
